ENSG_ID	AltIso_heart	AltIso_brain
18894	ENSG00000206724	0	0
18895	ENSG00000206725	0	0
18896	ENSG00000206726	0	0
18897	ENSG00000206728	0	0
18898	ENSG00000206729	0	0
18899	ENSG00000206730	0	0
18900	ENSG00000206731	0	0
18901	ENSG00000206732	0	0
18902	ENSG00000206733	0	0
18903	ENSG00000206734	0	0
18904	ENSG00000206735	0	0
18905	ENSG00000206739	0	0
18906	ENSG00000206741	0	0
18907	ENSG00000206743	0	0
18908	ENSG00000206744	0	0
18909	ENSG00000206745	0	0
18910	ENSG00000206746	0	0
18911	ENSG00000206747	0	0
18912	ENSG00000206751	0	0
18913	ENSG00000206752	1.77	0
18914	ENSG00000206753	0	0
18915	ENSG00000206754	0	0
18916	ENSG00000206755	0	0
18917	ENSG00000206756	0	0
18918	ENSG00000206757	1.05	0
18919	ENSG00000206758	0	0
18920	ENSG00000206759	0	0
18921	ENSG00000206761	0	0
18922	ENSG00000206763	0	0
18923	ENSG00000206764	0	0
18924	ENSG00000206765	0	0
18925	ENSG00000206767	0	0
18926	ENSG00000206768	0	0
18927	ENSG00000206769	0	0
18928	ENSG00000206770	0	0
18929	ENSG00000206771	0	0
18930	ENSG00000206772	3.08	0
18931	ENSG00000206773	0	0
18932	ENSG00000206774	0	0
18933	ENSG00000206775	0	0
18934	ENSG00000206776	0	0
18935	ENSG00000206777	0	0
18936	ENSG00000206778	0	0
18937	ENSG00000206780	0	0
18938	ENSG00000206781	0	0
18939	ENSG00000206782	0	0
18940	ENSG00000206784	0	0
18941	ENSG00000206786	0	0
18942	ENSG00000206787	0	0
18943	ENSG00000206788	0	0
18944	ENSG00000206790	0	1.75
18945	ENSG00000206792	0	0
18946	ENSG00000206794	17.06	2.2
18947	ENSG00000206795	0	0
18948	ENSG00000206796	0	0
18949	ENSG00000206797	0	0
18950	ENSG00000206799	0.93	0
18951	ENSG00000206800	0	0
18952	ENSG00000206801	0	0
18953	ENSG00000206802	0	0
18954	ENSG00000206803	0	0
18955	ENSG00000206805	0	0
18956	ENSG00000206806	0	0
18957	ENSG00000206808	0	0
18958	ENSG00000206811	0	0
18959	ENSG00000206813	0	0
18960	ENSG00000206814	0	0
18961	ENSG00000206815	0	0
18962	ENSG00000206816	0	1.26
18963	ENSG00000206817	0	0
18964	ENSG00000206819	0	0
18965	ENSG00000206820	0	0
18966	ENSG00000206822	0	0
18967	ENSG00000206823	0	0
18968	ENSG00000206824	0	0
18969	ENSG00000206826	0	0
18970	ENSG00000206827	0	0
18971	ENSG00000206832	0	0
18972	ENSG00000206833	0	0
18973	ENSG00000206834	0	0
18974	ENSG00000206835	0	0
18975	ENSG00000206836	0	0
18976	ENSG00000206837	0	0
18977	ENSG00000206838	0.88	0.9
18978	ENSG00000206839	0	0
18979	ENSG00000206840	0	0
18980	ENSG00000206841	0	0
18981	ENSG00000206843	0	0
18982	ENSG00000206844	0	0
18983	ENSG00000206845	0	0
18984	ENSG00000206846	0	0
18985	ENSG00000206847	0	0
18986	ENSG00000206848	0	0
18987	ENSG00000206849	0	0
18988	ENSG00000206850	0	0
18989	ENSG00000206851	0	0
18990	ENSG00000206854	1.22	2.52
18991	ENSG00000206857	0	0
18992	ENSG00000206858	0	0
18993	ENSG00000206859	0	0
18994	ENSG00000206862	0	0
18995	ENSG00000206863	0	0
18996	ENSG00000206864	0	0
18997	ENSG00000206865	0	0
18998	ENSG00000206866	0	0
18999	ENSG00000206867	0	0
19000	ENSG00000206869	0	0
19001	ENSG00000206874	90.91	5.99
19002	ENSG00000206875	0	0
19003	ENSG00000206877	0	0
19004	ENSG00000206878	0	0
19005	ENSG00000206881	0	0
19006	ENSG00000206882	0	0
19007	ENSG00000206884	0	0
19008	ENSG00000206885	0.79	0
19009	ENSG00000206886	0	0
19010	ENSG00000206888	0	0
19011	ENSG00000206889	0	0
19012	ENSG00000206891	0	0
19013	ENSG00000206892	0	0
19014	ENSG00000206895	0	0
19015	ENSG00000206896	0	0
19016	ENSG00000206897	0	0
19017	ENSG00000206898	0	0
19018	ENSG00000206899	0	0
19019	ENSG00000206901	0	0
19020	ENSG00000206902	0	0
19021	ENSG00000206903	0	0
19022	ENSG00000206905	0	0
19023	ENSG00000206906	0	0
19024	ENSG00000206907	0	0
19025	ENSG00000206908	0	2.14
19026	ENSG00000206909	0	0
19027	ENSG00000206910	0	0.79
19028	ENSG00000206911	0	0
19029	ENSG00000206912	0	0
19030	ENSG00000206913	0	0
19031	ENSG00000206914	0	0
19032	ENSG00000206915	0	0
19033	ENSG00000206918	0	0
19034	ENSG00000206920	0	0
19035	ENSG00000206921	0	1.14
19036	ENSG00000206922	0	0
19037	ENSG00000206923	0	0
19038	ENSG00000206925	0	0
19039	ENSG00000206926	0	0
19040	ENSG00000206928	0	0
19041	ENSG00000206929	0	0
19042	ENSG00000206930	0	0
19043	ENSG00000206931	0	0
19044	ENSG00000206935	0	0
19045	ENSG00000206937	0	0
19046	ENSG00000206938	0	0
19047	ENSG00000206939	0	0
19048	ENSG00000206941	0	0
19049	ENSG00000206942	0	0
19050	ENSG00000206944	0	0
19051	ENSG00000206947	0	0
19052	ENSG00000206948	13.65	42.26
19053	ENSG00000206949	0	0
19054	ENSG00000206950	1.43	4.44
19055	ENSG00000206951	0	0
19056	ENSG00000206952	0	0
19057	ENSG00000206953	0	0
19058	ENSG00000206954	0	0
19059	ENSG00000206955	0	0
19060	ENSG00000206956	0	0
19061	ENSG00000206957	0	0
19062	ENSG00000206958	0	0
19063	ENSG00000206959	0	0
19064	ENSG00000206960	0	0
19065	ENSG00000206961	0	0
19066	ENSG00000206962	0	0
19067	ENSG00000206963	0	0
19068	ENSG00000206964	0	0
19069	ENSG00000206967	0	0
19070	ENSG00000206968	0	0
19071	ENSG00000206970	0	0
19072	ENSG00000206973	0	0
19073	ENSG00000206974	0	0
19074	ENSG00000206976	0	0
19075	ENSG00000206977	0	0
19076	ENSG00000206978	0	0
19077	ENSG00000206979	0	0
19078	ENSG00000206980	0	0
19079	ENSG00000206981	0	0
19080	ENSG00000206982	0	0
19081	ENSG00000206983	0	0
19082	ENSG00000206988	0	0
19083	ENSG00000206989	2.31	0
19084	ENSG00000206990	67.89	96.3
19085	ENSG00000206992	0	0
19086	ENSG00000206995	0	0
19087	ENSG00000206996	1.73	0
19088	ENSG00000206997	0	0
19089	ENSG00000206998	0	0
19090	ENSG00000206999	0	0
19091	ENSG00000207000	0	0
19092	ENSG00000207001	0	0
19093	ENSG00000207002	0	0
19094	ENSG00000207003	0	0
19095	ENSG00000207004	0	0
19096	ENSG00000207006	0	0
19097	ENSG00000207007	0	0
19098	ENSG00000207008	4.57	7.54
19099	ENSG00000207009	0	0
19100	ENSG00000207010	0	0
19101	ENSG00000207011	0	0
19102	ENSG00000207012	0	0
19103	ENSG00000207013	0	0
19104	ENSG00000207016	1.22	1.26
19105	ENSG00000207017	0	0
19106	ENSG00000207018	0	0.85
19107	ENSG00000207019	0	0
19108	ENSG00000207020	0	0
19109	ENSG00000207021	0	0
19110	ENSG00000207022	0	0
19111	ENSG00000207024	1.6	0
19112	ENSG00000207025	0	0
19113	ENSG00000207026	0	0
19114	ENSG00000207027	0	0
19115	ENSG00000207030	1.17	0
19116	ENSG00000207031	0	0
19117	ENSG00000207032	0	0
19118	ENSG00000207033	0	0
19119	ENSG00000207034	0	1.03
19120	ENSG00000207036	0	0
19121	ENSG00000207037	0	0
19122	ENSG00000207039	0	0
19123	ENSG00000207040	0	0
19124	ENSG00000207042	0	0
19125	ENSG00000207044	0	0
19126	ENSG00000207046	0	0
19127	ENSG00000207049	0	0
19128	ENSG00000207051	0	0
19129	ENSG00000207052	0	0
19130	ENSG00000207056	0	0
19131	ENSG00000207057	0	0
19132	ENSG00000207059	0	0
19133	ENSG00000207060	0	0
19134	ENSG00000207061	0	0
19135	ENSG00000207063	14.46	5.6
19136	ENSG00000207064	0	0
19137	ENSG00000207066	15.47	2
19138	ENSG00000207067	0	0
19139	ENSG00000207069	0	0
19140	ENSG00000207071	0	0
19141	ENSG00000207072	0	0
19142	ENSG00000207073	0	0
19143	ENSG00000207074	0	0
19144	ENSG00000207075	0	0
19145	ENSG00000207077	0	0
19146	ENSG00000207080	0	0
19147	ENSG00000207081	0	0
19148	ENSG00000207082	0	0
19149	ENSG00000207083	0	0
19150	ENSG00000207084	0	0
19151	ENSG00000207086	0	0
19152	ENSG00000207088	9.78	1.68
19153	ENSG00000207089	0	0
19154	ENSG00000207090	0	0
19155	ENSG00000207091	0	0
19156	ENSG00000207092	0	0
19157	ENSG00000207093	0	0
19158	ENSG00000207094	0	0
19159	ENSG00000207097	0	0
19160	ENSG00000207098	0	0
19161	ENSG00000207099	0	0
19162	ENSG00000207100	0	0
19163	ENSG00000207101	0	0
19164	ENSG00000207103	0	0
19165	ENSG00000207104	0	0
19166	ENSG00000207105	0	0
19167	ENSG00000207107	0	0
19168	ENSG00000207108	0	0
19169	ENSG00000207109	0	0
19170	ENSG00000207110	0	0
19171	ENSG00000207112	0	0
19172	ENSG00000207113	0	0
19173	ENSG00000207114	0	0
19174	ENSG00000207115	0	0
19175	ENSG00000207116	0	0
19176	ENSG00000207117	0	0
19177	ENSG00000207118	0	0
19178	ENSG00000207119	0	0
19179	ENSG00000207121	0	0
19180	ENSG00000207122	0	0
19181	ENSG00000207123	0	0
19182	ENSG00000207124	0	0
19183	ENSG00000207127	0	0
19184	ENSG00000207128	0	0
19185	ENSG00000207129	0	0
19186	ENSG00000207130	0	0
19187	ENSG00000207131	0	0
19188	ENSG00000207132	0	0
19189	ENSG00000207134	0	0
19190	ENSG00000207135	0	0
19191	ENSG00000207136	0	0
19192	ENSG00000207137	0	0
19193	ENSG00000207138	0	0
19194	ENSG00000207139	0	0
19195	ENSG00000207141	0	0
19196	ENSG00000207142	0	0
19197	ENSG00000207144	0	0
19198	ENSG00000207145	0	0.87
19199	ENSG00000207146	0	0
19200	ENSG00000207147	0	0
19201	ENSG00000207148	1.22	0
19202	ENSG00000207150	0	0
19203	ENSG00000207151	0	0
19204	ENSG00000207152	0.82	3.36
19205	ENSG00000207153	0	0
19206	ENSG00000207155	0	0
19207	ENSG00000207156	0	0
19208	ENSG00000207157	0	0
19209	ENSG00000207158	0	0
19210	ENSG00000207159	0	0
19211	ENSG00000207160	0	0
19212	ENSG00000207161	0	0
19213	ENSG00000207162	0	0
19214	ENSG00000207163	0	0
19215	ENSG00000207164	0	0
19216	ENSG00000207165	12.94	0
19217	ENSG00000207166	2.41	2.49
19218	ENSG00000207167	0	0
19219	ENSG00000207168	0	0
19220	ENSG00000207171	0	0
19221	ENSG00000207172	0	0
19222	ENSG00000207173	0	0
19223	ENSG00000207174	0	0
19224	ENSG00000207175	0	0
19225	ENSG00000207176	0	0
19226	ENSG00000207177	0	0
19227	ENSG00000207178	0	0
19228	ENSG00000207180	0	0
19229	ENSG00000207181	0	0
19230	ENSG00000207183	0	0
19231	ENSG00000207184	0	0
19232	ENSG00000207185	1.28	0
19233	ENSG00000207187	0	0
19234	ENSG00000207189	0	0
19235	ENSG00000207190	0	0
19236	ENSG00000207192	0	0
19237	ENSG00000207193	0	0
19238	ENSG00000207194	0	0
19239	ENSG00000207195	1.08	0
19240	ENSG00000207196	0	0
19241	ENSG00000207197	0	0
19242	ENSG00000207198	0	0
19243	ENSG00000207199	0	0
19244	ENSG00000207200	0	0
19245	ENSG00000207201	0	0
19246	ENSG00000207202	0	0
19247	ENSG00000207203	0	0
19248	ENSG00000207204	0	0
19249	ENSG00000207205	0	0
19250	ENSG00000207206	0	0
19251	ENSG00000207207	0	0
19252	ENSG00000207208	0	0
19253	ENSG00000207209	0	0
19254	ENSG00000207210	0	0
19255	ENSG00000207211	0	0
19256	ENSG00000207213	0	0
19257	ENSG00000207214	0	0
19258	ENSG00000207218	0	0
19259	ENSG00000207220	0	0
19260	ENSG00000207221	0	0
19261	ENSG00000207222	0	0
19262	ENSG00000207223	0	0
19263	ENSG00000207225	0	0
19264	ENSG00000207227	0	0
19265	ENSG00000207229	0	0
19266	ENSG00000207230	0	0
19267	ENSG00000207231	0	0
19268	ENSG00000207233	1.01	1.05
19269	ENSG00000207234	0	0
19270	ENSG00000207235	0	0
19271	ENSG00000207236	4.16	0
19272	ENSG00000207237	0	0
19273	ENSG00000207239	0	0
19274	ENSG00000207240	0	0
19275	ENSG00000207241	8	1.65
19276	ENSG00000207242	0	0
19277	ENSG00000207243	0	0
19278	ENSG00000207244	0	0
19279	ENSG00000207245	30.98	16.82
19280	ENSG00000207247	0	0
19281	ENSG00000207248	0	0
19282	ENSG00000207249	0	0
19283	ENSG00000207251	0	0
19284	ENSG00000207252	0	0
19285	ENSG00000207255	0	0
19286	ENSG00000207256	0	0
19287	ENSG00000207258	1.07	0
19288	ENSG00000207259	10.4	0
19289	ENSG00000207260	0	0
19290	ENSG00000207261	0	0
19291	ENSG00000207262	106.04	4.29
19292	ENSG00000207263	0	5.05
19293	ENSG00000207265	0	0
19294	ENSG00000207266	0	0
19295	ENSG00000207267	0	0
19296	ENSG00000207268	0	0
19297	ENSG00000207270	0	0
19298	ENSG00000207271	0	0
19299	ENSG00000207274	0	0
19300	ENSG00000207275	0	0
19301	ENSG00000207278	0	0
19302	ENSG00000207279	0	0
19303	ENSG00000207280	0	0
19304	ENSG00000207281	0	0
19305	ENSG00000207282	0	0
19306	ENSG00000207283	0	0
19307	ENSG00000207286	0	0
19308	ENSG00000207288	0	0
19309	ENSG00000207289	0	0
19310	ENSG00000207290	0	0
19311	ENSG00000207291	1.54	3.18
19312	ENSG00000207292	0	0
19313	ENSG00000207293	0	0
19314	ENSG00000207296	0	0
19315	ENSG00000207297	0	0
19316	ENSG00000207299	0	0
19317	ENSG00000207300	0	0
19318	ENSG00000207303	0	0
19319	ENSG00000207304	5.94	7.15
19320	ENSG00000207305	0	0
19321	ENSG00000207306	0	0
19322	ENSG00000207307	0	0
19323	ENSG00000207311	5.94	3.5
19324	ENSG00000207313	0	0
19325	ENSG00000207314	0.89	0.92
19326	ENSG00000207315	0	0
19327	ENSG00000207316	0	0
19328	ENSG00000207317	0	0
19329	ENSG00000207320	0	0
19330	ENSG00000207321	0	0
19331	ENSG00000207322	0	1.62
19332	ENSG00000207323	0	0
19333	ENSG00000207325	0	0
19334	ENSG00000207326	0	0
19335	ENSG00000207327	0	0
19336	ENSG00000207328	0	0
19337	ENSG00000207329	0	0
19338	ENSG00000207330	0	0
19339	ENSG00000207331	0	0
19340	ENSG00000207332	0	0
19341	ENSG00000207333	0	0
19342	ENSG00000207335	0	0
19343	ENSG00000207336	0	0
19344	ENSG00000207339	0	0
19345	ENSG00000207341	0	0
19346	ENSG00000207342	0	0
19347	ENSG00000207343	0	0
19348	ENSG00000207344	0	0
19349	ENSG00000207345	0	0
19350	ENSG00000207349	0	0
19351	ENSG00000207350	0	0
19352	ENSG00000207351	0	0
19353	ENSG00000207352	0	0
19354	ENSG00000207355	0	0
19355	ENSG00000207356	0	0
19356	ENSG00000207359	0	0
19357	ENSG00000207360	0	0
19358	ENSG00000207361	0	1.24
19359	ENSG00000207363	0	0
19360	ENSG00000207365	0	0
19361	ENSG00000207366	0	0
19362	ENSG00000207368	0	0
19363	ENSG00000207369	0	0
19364	ENSG00000207370	0	0
19365	ENSG00000207371	0	0
19366	ENSG00000207375	2.19	0
19367	ENSG00000207378	0	0
19368	ENSG00000207379	0	0
19369	ENSG00000207380	0	0
19370	ENSG00000207381	0	0
19371	ENSG00000207382	0	0
19372	ENSG00000207383	1.3	1.34
19373	ENSG00000207384	0	0
19374	ENSG00000207385	0	0
19375	ENSG00000207386	0	0
19376	ENSG00000207387	0	0
19377	ENSG00000207390	0	0
19378	ENSG00000207391	0	0
19379	ENSG00000207392	3.33	3.43
19380	ENSG00000207393	0	0
19381	ENSG00000207394	0	0
19382	ENSG00000207395	1.17	1.21
19383	ENSG00000207397	0	0
19384	ENSG00000207399	0	0
19385	ENSG00000207400	0	0
19386	ENSG00000207401	0	0
19387	ENSG00000207402	0	0
19388	ENSG00000207403	1.34	1.38
19389	ENSG00000207404	0	0
19390	ENSG00000207405	0.82	0
19391	ENSG00000207406	0.83	0
19392	ENSG00000207407	0	0
19393	ENSG00000207408	1.09	0
19394	ENSG00000207410	0	0
19395	ENSG00000207411	0	0
19396	ENSG00000207412	0	0
19397	ENSG00000207413	0	0
19398	ENSG00000207414	0	1.14
19399	ENSG00000207416	0	0
19400	ENSG00000207417	0	0
19401	ENSG00000207419	0	0
19402	ENSG00000207420	0	0
19403	ENSG00000207421	0	4.64
19404	ENSG00000207422	0	1.14
19405	ENSG00000207424	2.19	0
19406	ENSG00000207426	0	0
19407	ENSG00000207427	0	0
19408	ENSG00000207428	0	0
19409	ENSG00000207429	2009.94	71.5
19410	ENSG00000207431	0	0
19411	ENSG00000207433	0	0
19412	ENSG00000207435	0	0
19413	ENSG00000207436	0	0
19414	ENSG00000207437	40.62	3.99
19415	ENSG00000207438	0	0
19416	ENSG00000207439	0	0
19417	ENSG00000207441	0	0
19418	ENSG00000207442	0	4.77
19419	ENSG00000207443	0	0
19420	ENSG00000207444	0	0
19421	ENSG00000207445	1.46	0
19422	ENSG00000207448	0	0
19423	ENSG00000207449	0	0
19424	ENSG00000207450	0	0
19425	ENSG00000207451	0	0
19426	ENSG00000207452	0	0
19427	ENSG00000207453	0	0
19428	ENSG00000207454	0	0
19429	ENSG00000207455	0	0
19430	ENSG00000207457	0	0
19431	ENSG00000207458	0	0
19432	ENSG00000207461	0	0
19433	ENSG00000207464	2.08	2.14
19434	ENSG00000207465	0	0
19435	ENSG00000207466	0	0
19436	ENSG00000207467	0	0
19437	ENSG00000207468	0	0
19438	ENSG00000207471	0	0
19439	ENSG00000207473	0	0
19440	ENSG00000207474	0	0
19441	ENSG00000207476	0	0
19442	ENSG00000207480	0	0
19443	ENSG00000207481	0	0
19444	ENSG00000207483	0	0
19445	ENSG00000207484	0	0
19446	ENSG00000207487	4.42	1.83
19447	ENSG00000207488	0	0
19448	ENSG00000207490	0	0
19449	ENSG00000207491	0	0
19450	ENSG00000207492	0	0
19451	ENSG00000207493	0	0.83
19452	ENSG00000207494	0	0
19453	ENSG00000207495	0	0
19454	ENSG00000207496	13.05	1.68
19455	ENSG00000207497	1.36	0
19456	ENSG00000207498	0	1.48
19457	ENSG00000207499	0	0
19458	ENSG00000207500	0	0
19459	ENSG00000207503	0	0
19460	ENSG00000207504	0	0
19461	ENSG00000207505	0	0
19462	ENSG00000207508	0	0
19463	ENSG00000207510	2.31	0
19464	ENSG00000207512	0	0
19465	ENSG00000207514	0	0
19466	ENSG00000207515	0	0
19467	ENSG00000207516	0	0
19468	ENSG00000207517	0	0
19469	ENSG00000207518	0	0
19470	ENSG00000207523	9.88	7.65
19471	ENSG00000207525	0	0
19472	ENSG00000207547	0	0
19473	ENSG00000207548	0	0
19474	ENSG00000207549	0	0
19475	ENSG00000207550	0	0
19476	ENSG00000207553	0	0
19477	ENSG00000207555	0	0
19478	ENSG00000207558	0	0
19479	ENSG00000207560	0	0
19480	ENSG00000207562	0	0
19481	ENSG00000207563	1.28	0
19482	ENSG00000207567	0	0
19483	ENSG00000207568	0	0
19484	ENSG00000207570	0	1.68
19485	ENSG00000207572	0	0
19486	ENSG00000207580	0	0
19487	ENSG00000207581	0	0
19488	ENSG00000207582	0	0
19489	ENSG00000207585	0	0
19490	ENSG00000207586	0	0
19491	ENSG00000207589	0	0
19492	ENSG00000207590	0	0
19493	ENSG00000207594	0	0
19494	ENSG00000207595	0	0
19495	ENSG00000207596	0	0
19496	ENSG00000207597	0	0
19497	ENSG00000207598	0	0
19498	ENSG00000207599	0	0
19499	ENSG00000207602	0	0
19500	ENSG00000207603	0	0
19501	ENSG00000207604	0	0
19502	ENSG00000207605	0	0
19503	ENSG00000207607	0	0
19504	ENSG00000207608	0	0
19505	ENSG00000207609	0	0
19506	ENSG00000207610	0	0
19507	ENSG00000207611	0	0
19508	ENSG00000207613	0	0
19509	ENSG00000207614	0	0
19510	ENSG00000207617	0	0
19511	ENSG00000207618	0	0
19512	ENSG00000207620	0	0
19513	ENSG00000207621	0	0
19514	ENSG00000207623	0	0
19515	ENSG00000207624	0	0
19516	ENSG00000207625	0	0
19517	ENSG00000207629	0	0
19518	ENSG00000207630	0	0
19519	ENSG00000207633	0	0
19520	ENSG00000207634	0	0
19521	ENSG00000207635	0	0
19522	ENSG00000207638	0	0
19523	ENSG00000207639	0	0
19524	ENSG00000207641	0	0
19525	ENSG00000207647	0	0
19526	ENSG00000207648	0	0
19527	ENSG00000207649	0	0
19528	ENSG00000207651	0	0
19529	ENSG00000207654	0	0
19530	ENSG00000207655	0	0
19531	ENSG00000207656	0	0
19532	ENSG00000207691	0	0
19533	ENSG00000207694	0	0
19534	ENSG00000207695	0	0
19535	ENSG00000207698	0	0
19536	ENSG00000207699	0	0
19537	ENSG00000207700	1.49	0
19538	ENSG00000207702	0	0
19539	ENSG00000207703	0	0
19540	ENSG00000207705	0	0
19541	ENSG00000207706	0	0
19542	ENSG00000207708	0	0
19543	ENSG00000207710	0	0
19544	ENSG00000207711	0	0
19545	ENSG00000207713	0	0
19546	ENSG00000207718	0	0
19547	ENSG00000207721	0	0
19548	ENSG00000207723	0	0
19549	ENSG00000207724	0	0
19550	ENSG00000207725	0	0
19551	ENSG00000207726	0	0
19552	ENSG00000207730	0	0
19553	ENSG00000207731	0	0
19554	ENSG00000207732	0	0
19555	ENSG00000207734	0	0
19556	ENSG00000207735	0	0
19557	ENSG00000207737	0	0
19558	ENSG00000207738	0	0
19559	ENSG00000207739	0	0
19560	ENSG00000207742	0	0
19561	ENSG00000207743	0	0
19562	ENSG00000207744	0	0
19563	ENSG00000207745	0	0
19564	ENSG00000207747	0	0
19565	ENSG00000207748	0	0
19566	ENSG00000207749	0	0
19567	ENSG00000207751	0	0
19568	ENSG00000207752	0	0
19569	ENSG00000207753	0	0
19570	ENSG00000207755	0	0
19571	ENSG00000207757	0	0
19572	ENSG00000207758	0	0
19573	ENSG00000207759	0	0
19574	ENSG00000207762	0	0
19575	ENSG00000207767	0	0
19576	ENSG00000207768	0	0
19577	ENSG00000207777	0	0
19578	ENSG00000207778	0	0
19579	ENSG00000207779	0	0
19580	ENSG00000207782	0	0
19581	ENSG00000207785	0	0
19582	ENSG00000207786	0	1.83
19583	ENSG00000207788	0	0
19584	ENSG00000207789	0	0
19585	ENSG00000207790	0	0
19586	ENSG00000207791	0	0
19587	ENSG00000207792	0	0
19588	ENSG00000207793	0	0
19589	ENSG00000207794	0	0
19590	ENSG00000207795	0	0
19591	ENSG00000207797	0	0
19592	ENSG00000207798	0	0
19593	ENSG00000207799	0	0
19594	ENSG00000207800	0	0
19595	ENSG00000207803	0	0
19596	ENSG00000207805	0	0
19597	ENSG00000207806	0	0
19598	ENSG00000207807	0	0
19599	ENSG00000207808	0	0
19600	ENSG00000207809	0	0
19601	ENSG00000207810	0	0
19602	ENSG00000207811	0	0
19603	ENSG00000207814	0	0
19604	ENSG00000207816	0	0
19605	ENSG00000207818	0	0
19606	ENSG00000207819	0	0
19607	ENSG00000207825	0	0
19608	ENSG00000207827	0	0
19609	ENSG00000207838	0	0
19610	ENSG00000207861	0	0
19611	ENSG00000207862	0	0
19612	ENSG00000207863	0	0
19613	ENSG00000207864	0	0
19614	ENSG00000207865	0	0
19615	ENSG00000207869	0	0
19616	ENSG00000207870	0	0
19617	ENSG00000207873	0	0
19618	ENSG00000207875	3.26	0
19619	ENSG00000207924	0	0
19620	ENSG00000207925	0	0
19621	ENSG00000207926	0	0
19622	ENSG00000207927	0	0
19623	ENSG00000207929	0	0
19624	ENSG00000207932	0	0
19625	ENSG00000207933	0	1.62
19626	ENSG00000207935	0	0
19627	ENSG00000207936	0	0
19628	ENSG00000207939	0	0
19629	ENSG00000207946	0	0
19630	ENSG00000207947	0	0
19631	ENSG00000207949	2.13	0
19632	ENSG00000207950	0	0
19633	ENSG00000207953	0	0
19634	ENSG00000207954	0	0
19635	ENSG00000207955	0	2.64
19636	ENSG00000207957	0	0
19637	ENSG00000207958	0	0
19638	ENSG00000207960	0	0
19639	ENSG00000207961	0	0
19640	ENSG00000207962	0	0
19641	ENSG00000207966	1.49	0
19642	ENSG00000207968	0	0
19643	ENSG00000207969	0	0
19644	ENSG00000207971	0	0
19645	ENSG00000207975	0	0
19646	ENSG00000207977	0	0
19647	ENSG00000207978	0	0
19648	ENSG00000207979	0	0
19649	ENSG00000207980	0	0
19650	ENSG00000207981	0	0
19651	ENSG00000207984	0	0
19652	ENSG00000207987	0	0
19653	ENSG00000207989	0	0
19654	ENSG00000207990	0	0
19655	ENSG00000207992	0	0
19656	ENSG00000207993	0	0
19657	ENSG00000207994	0	0
19658	ENSG00000207995	0	0
19659	ENSG00000207996	0	0
19660	ENSG00000208000	0	0
19661	ENSG00000208001	0	0
19662	ENSG00000208004	0	0
19663	ENSG00000208005	0	0
19664	ENSG00000208006	0	0
19665	ENSG00000208008	0	0
19666	ENSG00000208009	0	0
19667	ENSG00000208010	0	0
19668	ENSG00000208012	0	0
19669	ENSG00000208015	0	0
19670	ENSG00000208016	0	0
19671	ENSG00000208017	0	0
19672	ENSG00000208023	0	0
19673	ENSG00000208024	0	0
19674	ENSG00000208027	0	0
19675	ENSG00000208034	0	0
19676	ENSG00000208035	0	0
19677	ENSG00000208036	0	0
19678	ENSG00000208037	0	0
19679	ENSG00000208039	0	0
19680	ENSG00000208040	0	0
19681	ENSG00000208041	0	0
19682	ENSG00000208042	0	0
19683	ENSG00000208043	0	0
19684	ENSG00000208046	0	0
19685	ENSG00000208047	0	0.35
19686	ENSG00000208048	0	0
19687	ENSG00000208049	0	0
19688	ENSG00000208050	0	0
19689	ENSG00000208051	0	0
19690	ENSG00000208052	0.34	0
19691	ENSG00000208053	0	0
19692	ENSG00000208054	0	0
19693	ENSG00000208055	0	0
19694	ENSG00000208056	0	0
19695	ENSG00000208057	0	0
19696	ENSG00000208058	22778.43	6571.72
19697	ENSG00000208059	0	0
19698	ENSG00000208060	0	0
19699	ENSG00000208062	0	0
19700	ENSG00000208064	0	0
19701	ENSG00000208065	0	0
19702	ENSG00000208066	0	0
19703	ENSG00000208067	0	0
19704	ENSG00000208068	0	0
19705	ENSG00000208070	0	0
19706	ENSG00000208071	0	0
19707	ENSG00000208072	0	0
19708	ENSG00000208073	0	0
19709	ENSG00000208074	0	0
19710	ENSG00000208075	0	0
19711	ENSG00000208076	0	0
19712	ENSG00000208077	0	0
19713	ENSG00000208078	0	0
19714	ENSG00000208079	0	0
19715	ENSG00000208080	0	0
19716	ENSG00000208081	0	0
19717	ENSG00000208082	0	0
19718	ENSG00000208083	0	0
19719	ENSG00000208084	2.77	5.72
19720	ENSG00000208086	0	0
19721	ENSG00000208087	0	0
19722	ENSG00000208088	0	0
19723	ENSG00000208089	0	0
19724	ENSG00000208090	0	0
19725	ENSG00000208091	2.87	0
19726	ENSG00000208092	0	0
19727	ENSG00000208094	0	0
19728	ENSG00000208096	0	0
19729	ENSG00000208097	0	0
19730	ENSG00000208098	1376.09	257.12
19731	ENSG00000208099	0	0
19732	ENSG00000208100	2.25	0
19733	ENSG00000208101	0	0
19734	ENSG00000208102	0	0
19735	ENSG00000208103	0	0
19736	ENSG00000208104	0.48	0
19737	ENSG00000208105	0	0
19738	ENSG00000208106	0	0
19739	ENSG00000208107	0	0
19740	ENSG00000208108	0	0
19741	ENSG00000208109	0	0
19742	ENSG00000208110	0	0
19743	ENSG00000208111	0	0
19744	ENSG00000208112	0	0
19745	ENSG00000208113	0	0
19746	ENSG00000208115	0	0
19747	ENSG00000208117	0	0
19748	ENSG00000208118	0	0
19749	ENSG00000208119	0	0
19750	ENSG00000208120	0	0
