HPA_heart HPA_brain HPA_kidney AltIso_heart AltIso_brain GTEx_heart GTEx_brain GTEx_kidney
ENSG00000166444 33.4 27.7 19.5 18.23 10.58 7.1508240699768 2.82398724555969 1.27493762969971
ENSG00000166446 1.7 6.1 4.2 0.56 3.57 0.1035146266222 1.9861935377121 0.070845939218998
ENSG00000166448 0.4 101.7 3.4 0.35 161.05 0.139103546738625 89.1024475097656 0.0208982601761818
ENSG00000166450 0.3 0.9 1.2 0.24 0 0.444013297557831 0.524521768093109 0.261127322912216
ENSG00000166451 3.9 4.9 4.8 2.43 2.05 0.362647205591202 1.06116139888763 0.691407680511475
ENSG00000166452 19.8 12.3 14.2 5.7 5.88 5.07641792297363 5.41585969924927 2.22901082038879
ENSG00000166454 17.7 25.6 19.8 3.57 11.79 6.12676572799683 20.9037113189697 10.4147644042969
ENSG00000166455 0.6 3.4 1.6 0.77 0 0.908225417137146 2.54216337203979 0.267376899719238
ENSG00000166471 9 15.9 13.3 2.26 9.28 6.450035572052 10.8083372116089 3.49845504760742
ENSG00000166477 6.5 12.3 12.2 2.49 4.88 4.37234401702881 9.59484672546387 6.41904783248901
ENSG00000166478 9.2 7.9 9.6 3.35 3.78 6.22742128372192 2.46851992607117 2.76819610595703
ENSG00000166479 19 25.5 21.2 2.78 4.04 7.23559713363647 14.5980777740479 5.43402624130249
ENSG00000166482 171.4 6.8 35.4 31.46 2.67 84.2651290893555 2.34607911109924 5.75501728057861
ENSG00000166483 37.1 3.4 12.2 8.39 0.09 4.02187061309814 0.581507802009583 1.83197510242462
ENSG00000166484 5.1 5 6.6 2.81 2.43 10.0498514175415 2.64635682106018 1.75487554073334
ENSG00000166501 2.2 71.9 1.9 0.66 46.2 0.190503910183907 55.8148498535156 0.0675615146756172
ENSG00000166503 21.7 72.6 16 9.58 27.81 11.7377786636353 29.4214019775391 2.1407368183136
ENSG00000166507 8 11.2 9.4 2.6 3.97 12.5352230072021 5.93450164794922 2.64411926269531
ENSG00000166509 0.3 0 0.1 0 0 0 0.0198952481150627 0.0108024161309004
ENSG00000166510 6.2 2.5 3.3 0.98 0.41 7.05059337615967 0.602249622344971 0.46588060259819
ENSG00000166523 0.9 0.2 0.8 0.4 0 0.354084253311157 1.05778336524963 0.290804505348206
ENSG00000166526 10.8 12.3 15.4 2.61 2.07 8.7943868637085 4.38865041732788 5.5184645652771
ENSG00000166527 0.3 0 0.1 0.19 0 0.0314366295933723 0.0594386607408524 0
ENSG00000166532 13.2 28.5 14.3 4.07 7.52 11.1236591339111 13.602897644043 2.70885276794434
ENSG00000166535 0.4 2.4 0 0 0.66 0.112919442355633 0.601956784725189 0.0265659093856812
ENSG00000166546 0.7 2.1 0.3 0.7 0.72 0.0434151589870453 0.175118967890739 0.0713125467300415
ENSG00000166548 14.2 18.7 20.2 3.17 6.31 6.81561374664307 5.40846252441406 1.90826225280762
ENSG00000166557 24.5 20.7 25 8.05 13.44 12.2381639480591 6.68683338165283 1.17309010028839
ENSG00000166558 0 0.6 0.1 0.17 0.43 0 0.0536386854946613 0
ENSG00000166562 21 96.8 70.7 9.78 63.87 9.84886837005615 46.740406036377 5.39175844192505
ENSG00000166569 0 0 0 0 0 0 0 0.0826115608215332
ENSG00000166573 0 1 0.1 0.03 0.17 0.0150671284645796 0.0854643136262894 0
ENSG00000166575 18 13.7 22.6 0 2.7 4.30850458145142 3.94670796394348 1.82819080352783
ENSG00000166579 14.9 33.5 16.3 5.23 19.57 28.8541088104248 29.30784034729 13.0655078887939
ENSG00000166582 6.1 15.7 11.1 3.4 14.63 13.9501667022705 14.5236797332764 8.29687023162842
ENSG00000166589 0.3 0.1 238.1 0.04 0 0.00865216460078955 0 0.0310883298516273
ENSG00000166592 107.4 3.9 7 34.29 0.91 9.4683198928833 0.566524803638458 70.861442565918
ENSG00000166595 95.9 52.9 80.9 96.26 88.18 75.3861999511719 42.6537666320801 53.2806167602539
ENSG00000166596 0.1 1.4 0.2 0 0.8 0.128033474087715 0.70167738199234 0.00571478949859738
ENSG00000166598 160.1 123.4 209.4 68.7 64.2 168.640380859375 195.039520263672 44.9902763366699
ENSG00000166634 0 0 0 0 0 0 0 0
ENSG00000166664 2.8 2.1 0.6 1.03 0.53 0.0767487958073616 0.119314655661583 0.052527267485857
ENSG00000166669 20.6 5.4 9.9 0 0.35 1.08635437488556 3.14904308319092 0.347133845090866
ENSG00000166670 0 0.2 0 0 0 0.0539948269724846 0 0
ENSG00000166676 0.7 4.3 0.4 0.28 3.72 6.73979949951172 1.85032153129578 0
ENSG00000166682 0.3 5.3 0.2 0.1 1.52 0.665625214576721 4.0190486907959 0.92128336429596
ENSG00000166685 28.9 32.4 15.6 6.16 13.36 15.7348594665527 23.7096996307373 10.0520038604736
ENSG00000166689 17.4 3 24.3 1.37 1.66 5.60895872116089 1.11350870132446 0.55102401971817
ENSG00000166704 4.8 4.9 5.9 0.86 0.88 4.13327980041504 3.0510847568512 0.833275496959686
ENSG00000166707 0.7 9.3 0.9 0.07 0.54 6.02199077606201 5.07869338989258 0.0628700628876686
ENSG00000166710 2031.3 1319.6 2040.5 569.73 198.68 265.094940185547 125.282691955566 116.129722595215
ENSG00000166716 8.5 10.7 9.1 5.2 7.27 8.38310527801514 5.86844348907471 6.84217739105225
ENSG00000166734 25.3 55.4 44.2 7.2 23.73 12.6153297424316 28.8649234771729 5.29597091674805
ENSG00000166736 0 0.2 0 0.05 0.28 0.0121462447568774 0.922445833683014 0.0124694295227528
ENSG00000166741 19.2 3.5 16.2 36.32 2.51 38.6596755981445 0.146735191345215 11.2629022598267
ENSG00000166743 0.3 0.1 0.6 0 0 2.16213274002075 0.0913993194699287 0.0541381053626537
ENSG00000166747 12.5 28.8 38.5 3.15 11.87 7.8785629272461 11.613395690918 10.5018196105957
ENSG00000166748 0 0.1 0 0 0 0.00447411928325891 0.081774391233921 3.72046375274658
ENSG00000166750 6.9 3.7 5.3 1.39 1.48 2.09685564041138 1.13613629341125 8.6281509399414
ENSG00000166762 1.9 5 1.2 0 0.59 1.54232728481293 1.66443717479706 0.448191493749619
ENSG00000166780 84.9 207.5 30.8 22.01 121.04 20.3936347961426 42.0673637390137 14.6615476608276
ENSG00000166783 12.1 22.2 18.5 4.18 12.6 15.7770738601685 17.0712795257568 10.4110250473022
ENSG00000166788 6.1 6.5 6 0.69 1.31 3.10609602928162 2.98211216926575 2.55412769317627
ENSG00000166793 0.9 14.9 0.3 0.4 24.75 24.0427951812744 16.1790924072266 0.181079432368279
ENSG00000166794 110.8 93.5 180.7 57.11 54.95 188.973159790039 44.0703887939453 15.9524383544922
ENSG00000166796 0.6 0.2 0.7 0 0.38 0 0 0.108534626662731
ENSG00000166797 43 16.4 65.2 16.41 3.23 5.68416213989258 6.46645879745483 9.12116718292236
ENSG00000166800 0 0.1 0.1 0 0.17 0.055059690028429 0.0038556985091418 0.0188415683805943
ENSG00000166801 7.9 5.9 13.9 1.72 0.72 12.697735786438 2.4286961555481 1.44867360591888
ENSG00000166803 0.4 1.3 1.8 0.34 0.18 0.0511989817023277 0.0806701928377151 0.0262806359678507
ENSG00000166813 1.3 1.6 0.9 1.16 0.63 6.14320707321167 0.771449208259583 0.179515525698662
ENSG00000166816 27.2 5.6 41.1 25.72 5.36 16.3533363342285 7.29365682601929 17.7515449523926
ENSG00000166819 3.8 2.2 0.4 4.39 1.12 3.0174732208252 3.5490550994873 2.25242161750793
ENSG00000166821 4.8 6.8 9.9 4.36 2.13 5.84225416183472 4.97441244125366 4.69674968719482
ENSG00000166822 4.9 12.5 11.1 1.48 4.4 5.49421119689941 6.36561965942383 0.507337510585785
ENSG00000166823 1.1 3.4 0.3 1.87 1.04 0.427400171756744 1.26687276363373 0.82269811630249
ENSG00000166825 2.9 1.3 246.2 2.29 0.35 0.459132164716721 0.491251528263092 0.964620411396027
ENSG00000166828 0 0.1 42.6 0.03 0 0.0180444642901421 0 0.138934403657913
ENSG00000166831 138.2 2.3 10.4 82.09 1.47 7.86129713058472 0.64542293548584 0.811685025691986
ENSG00000166833 5 11.2 12.9 3.19 3.22 1.02346467971802 3.72968816757202 0.931094825267792
ENSG00000166839 2.3 5.5 1.3 0 1.28 6.4931755065918 8.42408275604248 0.70278799533844
ENSG00000166840 0.1 0.5 287.7 0 0 0 0.0661473050713539 0
ENSG00000166845 0.6 1.6 0.8 0.16 0.47 0.834985315799713 0.63080084323883 0.0908293947577477
ENSG00000166847 14.4 24.2 22.8 5.11 9.47 4.86666202545166 7.93956089019775 7.23450517654419
ENSG00000166848 52.1 115.3 41.3 44.72 290.59 56.6324844360352 187.036590576172 28.6505126953125
ENSG00000166851 0.3 1.8 0.7 0 0.65 1.19980335235596 2.00677013397217 0.244766369462013
ENSG00000166855 21.2 16.4 23.5 7.95 9.38 7.60874462127686 9.7787742614746 21.7661819458008
ENSG00000166856 0 0 0.6 0 0 0.205460831522942 0 0
ENSG00000166860 1.9 2.4 2.1 0.67 1.28 1.88204789161682 1.39139211177826 0.963430166244507
ENSG00000166862 0 7.5 0 0 8.76 0 0.952548861503601 0
ENSG00000166863 0.2 16.3 0 0 1.34 0.199627563357353 5.63808298110962 0.128086999058723
ENSG00000166866 0.3 0.3 0.2 0 0.09 0.00826998706907034 0.0156364385038614 0.0127350492402911
ENSG00000166869 0 0.3 3.7 0 0.09 0.0132833616808057 0.627886414527893 0.136368036270142
ENSG00000166881 2.2 3.3 4.4 0.41 0.61 5.73173809051514 5.55837392807007 1.65601146221161
ENSG00000166884 0 0 0 0 0 0 0 0
ENSG00000166886 8.7 13.8 9.6 4.2 16.4 26.910249710083 6.71924161911011 0.448706954717636
ENSG00000166887 23.8 30.3 23.1 9.22 13.37 14.8802709579468 25.5140495300293 19.0792675018311
ENSG00000166888 33.7 12.7 55.1 11.75 8.61 90.2530822753906 8.35694408416748 3.06468343734741
ENSG00000166889 12.2 9 13.6 5.33 5.73 17.9866142272949 6.11170768737793 21.3362369537354
ENSG00000166896 3.4 2.5 6.9 1.11 0.82 2.1892876625061 6.24538850784302 4.11654663085938
ENSG00000166900 8.5 7.4 39.9 1.31 1.44 4.97889852523804 3.77857136726379 4.16482496261597
ENSG00000166902 51.5 18.5 34.7 34.92 14.08 16.32958984375 16.0191135406494 22.3695335388184
ENSG00000166908 13.3 24.2 31.2 1.87 15.34 10.5069904327393 18.5622119903564 6.45518064498901
ENSG00000166912 13.5 26.4 36.6 5.25 19.23 3.80114650726318 5.78332042694092 11.4130706787109
ENSG00000166913 79.5 227.2 110 26.27 101.31 31.0502090454102 165.922439575195 31.5286731719971
ENSG00000166920 0.3 0.5 3.1 0 0 0.099604308605194 0.188326373696327 0.136339411139488
ENSG00000166922 1.1 158.7 1.6 0.26 147.3 0.640079975128174 188.663146972656 0.0784610211849213
ENSG00000166924 0.1 10.8 0.6 0.12 19.63 3.11468529701233 11.722544670105 0.0815241932868958
ENSG00000166925 12.8 110.3 19.1 15.87 76.76 23.6972312927246 49.7345542907715 3.8511791229248
ENSG00000166926 0.1 0.1 0 0 0 0 0 0
ENSG00000166927 10.8 11 8.7 2.23 0.11 1.54455387592316 1.05104672908783 1.44202315807343
ENSG00000166928 0.7 0.5 0.3 0 0 0.990056157112122 0.324856281280518 0.356263667345047
ENSG00000166930 0 0 0 0 0 0 0 0
ENSG00000166938 21.9 18 14.1 4.27 4.55 6.1518874168396 9.4923620223999 10.0160322189331
ENSG00000166946 47.5 26.3 35.8 13.02 12.72 22.1219959259033 23.0921783447266 20.3662395477295
ENSG00000166947 0.3 0.5 0.5 0 0 0.093664288520813 1.26180410385132 0.345562338829041
ENSG00000166948 0 0 0 0 0 0 0 0
ENSG00000166949 13.5 11.7 15.3 3.41 8.15 15.9257974624634 6.6238694190979 8.5691967010498
ENSG00000166959 0.1 0.2 0.1 0.07 0.15 0.227175235748291 0.0572707392275333 0.214562281966209
ENSG00000166960 0.2 0.9 3.2 0 0.21 1.45460188388824 0.158943012356758 0.129450634121895
ENSG00000166961 0 0 0 0 0.51 0.0792826116085052 0 0
ENSG00000166963 11 85.6 1.2 8.83 180.92 1.324422955513 50.3499641418457 1.19236660003662
ENSG00000166965 5.5 5.7 8.6 2.36 2.39 14.7071695327759 2.73109531402588 0.720929682254791
ENSG00000166971 25.8 34.3 23 29.08 43.16 7.93700504302979 14.3562688827515 18.3373527526855
ENSG00000166974 74.4 97.8 15.7 41.87 95.38 5.94740867614746 39.1586227416992 16.1591835021973
ENSG00000166984 0 0 0.3 0.31 0.75 0 0.0804771110415459 0
ENSG00000166986 32.6 46.4 25.3 11.19 15.9 12.8516149520874 15.9284734725952 11.6099233627319
ENSG00000166987 11.2 13 21.5 2.41 3.11 17.3617839813232 5.18528127670288 2.80451130867004
ENSG00000166997 10 7.8 9.4 4.56 8.66 7.5964903831482 2.31241512298584 0.522939264774323
ENSG00000167004 26.2 31 74.1 33.94 29.45 61.1945152282715 56.5440139770508 23.459846496582
ENSG00000167011 0 1.9 0 0 0.55 0 1.75668048858643 0
ENSG00000167014 0 0 0 0 0 0 0 0
ENSG00000167037 10.3 8.2 2.1 1.28 4.29 1.57093226909637 10.315842628479 0.200245663523674
ENSG00000167046 0 0 0.1 0 0 0.22097934782505 0.0206328723579645 0.00840218923985958
ENSG00000167074 25 29.8 21.7 4.2 21.13 14.5957803726196 50.3638191223145 15.6558437347412
ENSG00000167077 1.3 2.1 1.5 0 0.21 0.196620121598244 0.0426949635148048 0.0101773981004953
ENSG00000167080 0 0 10.6 0 0 0 0 0
ENSG00000167081 41.6 8 6.9 24.6 3.28 31.9255104064941 12.384428024292 1.44337749481201
ENSG00000167083 1.5 1.2 1.9 0.64 0.85 0.751422226428986 0.108796030282974 0.177217170596123
ENSG00000167085 104.4 47.4 159.8 50.98 51.2 31.0249919891357 22.1677875518799 27.4319286346436
ENSG00000167088 6.8 13.5 11.9 6.09 13.6 14.3732471466064 15.4248085021973 9.99316120147705
ENSG00000167094 0.2 0.1 0.2 0.12 0.12 0.0175978690385818 0.122001327574253 0
ENSG00000167098 0 0 0 0 0 0 0 0
ENSG00000167100 0.7 11.2 1.3 0.49 10.65 0.507449507713318 11.4664621353149 0.0995936915278435
ENSG00000167103 0.1 1.1 0.8 0 0 0.7907874584198 0.259641647338867 0.0388899892568588
ENSG00000167104 0 0 0 0 0 0 0 0
ENSG00000167105 0.1 0.1 0.3 0 0 0.449242532253265 0.00643487274646759 0
ENSG00000167106 9.3 44.5 39.9 1.32 35.31 9.04599475860596 44.8824272155762 0.537614345550537
ENSG00000167107 20.1 6.2 174.7 3.41 2.6 8.68197345733643 2.88711500167847 11.8331880569458
ENSG00000167110 43.5 27.6 29.2 16.72 15.61 20.9374847412109 15.5721197128296 11.7243185043335
ENSG00000167112 23.1 20 25.5 13.52 13.95 4.94249105453491 11.028133392334 6.61859607696533
ENSG00000167113 15.3 12.7 33.9 6.55 7.8 13.5161447525024 13.0957984924316 2.11277270317078
ENSG00000167114 7.6 17.5 15.6 13.02 46.25 5.72477197647095 9.08624267578125 2.21241998672485
ENSG00000167123 12.5 68.2 8.2 3.36 11.35 8.05500888824463 35.0597457885742 0.59166818857193
ENSG00000167130 2.9 7.9 6.4 2.11 7.35 3.70715641975403 5.74575471878052 1.20601105690002
ENSG00000167136 11.6 5.7 11.2 11.73 4.4 2.5997142791748 2.66075682640076 4.37971162796021
ENSG00000167139 0 0 0 0 0 0 0.032531276345253 0
ENSG00000167157 0.7 0.1 0.2 0.42 0.15 0.12799745798111 0.0726031735539436 0.262806355953217
ENSG00000167165 0 0.1 56 0 0 0 0 0
ENSG00000167173 4.4 4.3 4.1 1.7 1.47 9.5489091873169 1.21804773807526 0.413580864667892
ENSG00000167182 10.3 7.7 8.6 22.18 24.78 10.4542398452759 7.25578689575195 7.56981325149536
ENSG00000167183 0.1 0 15.4 0 0.07 0.0228950567543507 0.101007021963596 0.0705127269029617
ENSG00000167186 18.4 12.7 13.1 8.52 6.1 6.5722222328186 4.99193477630615 6.94241619110107
ENSG00000167191 39.7 213.7 33.9 15.72 242.06 4.9285397529602 21.095287322998 13.2866334915161
ENSG00000167194 0 0.1 0 0 4.47 0 0.016134038567543 0
ENSG00000167196 10.5 8.5 18.7 2.4 2.61 3.19852662086487 3.81690979003906 2.74990963935852
ENSG00000167202 8.8 6.3 9.8 1.75 1.31 52.7913589477539 4.95118093490601 1.33414828777313
ENSG00000167207 0.5 0.3 0.3 0.1 0.06 0.21679051220417 0.0526773557066917 0.0858058109879494
ENSG00000167208 0.6 0.9 0.7 0.37 0.38 0.263949692249298 0.0762455239892006 0.0649205595254898
ENSG00000167210 0.4 0.3 0.5 0 0 0.0508860871195793 0.198839440941811 0.0208960212767124
ENSG00000167216 4.3 3.7 7.9 0.1 1.17 1.35800409317017 2.50436496734619 0.320054948329926
ENSG00000167220 27.1 43.5 37.3 6.33 14.01 13.8646545410156 36.3177642822266 5.97898864746094
ENSG00000167230 0 0 0.1 0 0 0.0510338209569454 0.00536066479980946 0
ENSG00000167232 10.9 15.2 11.9 1.66 2.57 4.6408314704895 4.20243072509766 1.24679255485535
ENSG00000167236 0.1 0.2 1.5 0 0 2.70846676826477 0 0.155917748808861
ENSG00000167244 40.4 9.1 24.2 7.62 4.58 1.09424149990082 0.00644527142867446 0.230970576405525
ENSG00000167257 11.3 9.7 9.5 5.49 6.7 11.0049686431885 4.19377851486206 5.55900859832764
ENSG00000167258 7.9 8.4 13.1 2.21 1.84 5.86266851425171 3.02063250541687 2.8767683506012
ENSG00000167261 1.9 1.1 0.7 0.58 0 0.195159181952477 0.17457889020443 0.180963024497032
ENSG00000167264 4.1 4.6 5 1.02 1.79 2.21194386482239 2.70802903175354 1.91843342781067
ENSG00000167272 33 20.1 37.6 14.18 6.74 8.18215656280518 7.91435098648071 4.50445938110352
ENSG00000167280 15 12.2 13 3.14 2.5 35.0778579711914 3.94545340538025 6.47894716262817
ENSG00000167281 0 28.1 0.2 0 27.84 0.428725063800812 21.1926116943359 0.0489036068320274
ENSG00000167283 297.3 58.9 134.4 133.79 56.84 59.0962028503418 65.0823593139648 42.0240669250488
ENSG00000167286 2.4 0.7 2.1 0.69 0.36 0.170295834541321 0 0
ENSG00000167291 7.7 8.2 20.4 2.9 7.76 5.58700180053711 8.06398677825928 1.01473808288574
ENSG00000167302 4.9 5.1 9.4 1.83 2.12 15.7563734054565 3.16717028617859 2.34407210350037
ENSG00000167306 1.3 1.2 16.6 0.11 0.41 0.407620817422867 0.286118745803833 0.124719485640526
ENSG00000167311 0.8 0.1 0.9 0 0 3.54580926895142 0.0825497955083847 1.80567073822021
ENSG00000167315 62.5 15.2 188.1 74.45 15.08 14.900782585144 26.5261859893799 42.2890129089355
ENSG00000167323 32.8 41.2 20.5 7.11 18.47 10.512544631958 17.7607002258301 18.5183887481689
ENSG00000167325 14.1 13.8 13.4 4.28 5.24 7.51824808120728 10.8652973175049 15.0609874725342
ENSG00000167332 0.1 0.1 0.2 0.03 0.1 0.787719130516052 0 0.0339305698871613
ENSG00000167333 5.4 7.2 9.6 1.92 3.96 6.28859567642212 4.35852670669556 2.15358662605286
ENSG00000167346 0 0 0 0 0 0 0 0
ENSG00000167360 0 0 0 0 0 0 0 0
ENSG00000167363 35 33.1 65.4 27.72 120.44 5.79705572128296 7.9736294746399 1.21996378898621
ENSG00000167378 6.3 9 4.1 2.09 3.96 6.39516735076904 5.13521146774292 3.21474671363831
ENSG00000167380 16.9 12.8 14.3 6.52 6.17 10.4606170654297 8.44965553283691 2.75370359420776
ENSG00000167383 2.9 2.8 2.8 0.67 0 1.92816126346588 2.38625144958496 0.278106689453125
ENSG00000167384 2.4 2.8 4 0.44 0.69 3.29191875457764 2.14505648612976 0.984171390533447
ENSG00000167394 1.6 2.8 2.2 1.18 3.23 0.950369477272034 1.2977659702301 0.260175108909607
ENSG00000167414 0 0.8 0 0 1.13 1.1883932352066 1.21709728240967 0
ENSG00000167419 0.1 1 0 0 0 0 0.0533021576702595 0
ENSG00000167434 19 13.1 25.9 7.41 3.06 3.20536780357361 3.32939219474792 3.16354846954346
ENSG00000167447 6 7.5 5.9 1.77 4.21 3.55391216278076 5.1825122833252 4.91274690628052
ENSG00000167460 99.3 57 77.4 25.93 28.6 188.549835205078 34.3484153747559 12.3906488418579
ENSG00000167461 8.4 17.1 30.1 8.12 15.56 15.4058790206909 8.92103290557861 2.20286083221436
ENSG00000167468 198.8 151.6 276.9 148.63 163.64 139.189178466797 188.629501342773 98.6542892456055
ENSG00000167470 10.8 18.4 16.6 11.75 18.3 12.1387786865234 4.33297252655029 19.3782997131348
ENSG00000167476 0.1 0.1 0.3 0.1 0 0.110536135733128 0.19157937169075 41.206428527832
ENSG00000167483 0.2 0.1 0.1 0.06 0 0.280154377222061 0.0553935281932354 0.0112787717953324
ENSG00000167487 2.3 6.1 3.9 1.92 7.91 5.89340877532959 9.0159101486206 4.02654314041138
ENSG00000167491 14.2 12.5 19.5 3.67 7.85 5.87872076034546 6.04019641876221 1.89739465713501
ENSG00000167508 13.1 23.3 14.9 7.93 11.13 11.4466419219971 8.74333095550537 1.50329041481018
ENSG00000167513 0.2 0.4 0.4 0.39 0.64 0.195314630866051 0.390832155942917 0.0401022993028164
ENSG00000167515 39.3 29.6 33.5 21.5 32.45 17.7289867401123 15.9111328125 4.72634220123291
ENSG00000167523 2.2 6.5 6.2 0 1.19 0.706063747406006 2.21030783653259 0.223030939698219
ENSG00000167524 2.8 8.7 7.2 0.09 2.13 4.74790143966675 6.56902074813843 0.764302670955658
ENSG00000167526 243.7 146.1 243.7 432.28 452.27 1719.10217285156 132.208557128906 130.029174804688
ENSG00000167528 6.8 7.4 10.2 2.45 1.89 12.5034227371216 2.87967014312744 3.92586088180542
ENSG00000167531 0 0 0 0 0 0 0 0
ENSG00000167535 3.6 20.2 5 1.05 29.32 18.7321357727051 8.72875118255615 0.469037920236588
ENSG00000167536 1.5 2.5 5.2 0.57 4.68 2.57849836349487 2.97118186950684 0.478392690420151
ENSG00000167548 7.8 9.7 10.1 3.65 4.29 8.13866519927979 3.42151832580566 4.32010173797607
ENSG00000167549 62.9 9.5 1 8.34 1.77 2.37183475494385 28.2897129058838 104.860176086426
ENSG00000167550 0.5 2.4 0.2 0 2.47 0.490557670593262 0.355549186468124 0.176263600587845
ENSG00000167552 157.1 697 44.4 72.56 1484.9 35.120189666748 305.770782470703 5.42356967926025
ENSG00000167553 73.7 158.7 72.7 15.66 8.07 6.57648944854736 4.26113128662109 7.40595483779907
ENSG00000167554 2.8 3.3 2.3 0 0 3.71425890922546 4.71112537384033 0.211459204554558
ENSG00000167566 6.5 6.3 4.3 4.57 7.22 9.58283710479736 3.95064210891724 1.25375485420227
ENSG00000167578 8.3 30.1 14.1 5.36 37.63 11.82373046875 25.4956016540527 1.76661193370819
ENSG00000167580 0 0.2 297.9 0 0 0 0.0254771672189236 0.015090761706233
ENSG00000167588 8.8 17.6 163.9 6.99 7.12 0.139027267694473 1.21124136447906 69.369255065918
ENSG00000167595 4.2 4.7 4.8 0 0 5.47142744064331 1.30315887928009 0.870854258537292
ENSG00000167600 0.4 0.9 1.1 0.15 0.78 0.144920483231544 0.106558553874493 0
ENSG00000167601 10.4 12 6.5 4.36 9.68 13.7493906021118 4.44855880737305 2.55144095420837
ENSG00000167604 2.5 3.2 2.6 0.3 0.15 2.93631887435913 1.12306177616119 0.0636295080184937
ENSG00000167608 3.5 1.3 25.2 0.24 0.31 1.24723291397095 0.717381238937378 0.379153221845627
ENSG00000167612 0 0 0 0 0 0 0.019637294113636 0.0159935317933559
ENSG00000167613 5.7 10.9 4.7 6.44 5.44 0.611238241195679 0.439035296440125 0.245391815900803
ENSG00000167614 2.2 122.1 0.6 0 138.62 1.78922140598297 88.9686660766602 0.0263659600168467
ENSG00000167615 44.7 49.5 48.4 19.09 19.69 163.494293212891 44.0466575622559 12.7584924697876
ENSG00000167617 8.9 1.4 8.6 5.02 0.99 8.00660228729248 0.530011236667633 0.323749482631683
ENSG00000167618 0.3 0.4 0.1 0 0.56 0.0293515492230654 0 0
ENSG00000167619 0.4 23.9 0.1 0 20.5 0.195643991231918 8.01478004455566 0.136942923069
ENSG00000167625 1.8 1.5 2.5 1 2.01 3.86212944984436 0.94022136926651 1.06840837001801
ENSG00000167632 29.7 18.3 13.3 3.46 11.23 0.727111399173737 1.08287465572357 1.47466444969177
ENSG00000167633 0.1 0 0 0 0 0.0164454095065594 0 0
ENSG00000167634 0 0 0 0 0 0.00411028414964676 0 0
ENSG00000167635 21.8 22.5 27.2 5.41 7.82 21.6700325012207 24.3809719085693 25.4361038208008
ENSG00000167641 7.9 21.4 8.6 16.91 72.5 61.5105285644531 8.00746631622314 0.857012450695038
ENSG00000167642 10.7 37.7 147.2 2.3 41.84 61.1561393737793 34.2806282043457 0.360720306634903
ENSG00000167645 18.5 26.6 17 10.02 23.77 20.9267692565918 12.9620866775513 6.49657249450684
ENSG00000167646 15.9 0.3 2.2 0.23 0.12 0.070496030151844 0.129587531089783 0
ENSG00000167653 0.2 0.6 1.5 0 0.1 0.0987097695469856 0.175323829054832 0.018424766138196
ENSG00000167654 0.1 61.7 0.1 0 73.72 0.0123164532706141 34.5757827758789 0.151730000972748
ENSG00000167656 0.1 0.4 0.2 0 0.49 0.108112648129463 0 0.0739928558468819
ENSG00000167657 61.5 34.8 18.6 35.34 23.12 20.6249084472656 11.511700630188 9.8791093826294
ENSG00000167658 576.6 257.5 414.4 545.79 403.98 1564.06262207031 273.037872314453 671.702453613281
ENSG00000167664 0 0.6 0 0.08 0.78 0.025232033804059 0.198780626058578 0
ENSG00000167670 2.7 3.3 2.5 1.74 3.38 0.927277147769928 1.61608636379242 2.6615743637085
ENSG00000167671 50.4 45.5 73 44.54 53.3 83.8485641479492 61.1878623962402 43.1091651916504
ENSG00000167674 9.5 19.3 15.2 8.24 15.13 24.0104846954346 12.0866622924805 10.8850612640381
ENSG00000167676 28.9 1.1 1 38.23 0.41 76.1891174316406 0.888780117034912 42.4392471313477
ENSG00000167680 2.9 29.1 1.8 6.34 44.2 3.54024839401245 23.4306602478027 0.567882239818573
ENSG00000167685 4.7 7.3 9.6 5.9 11.41 19.5857906341553 11.1915550231934 2.40996742248535
ENSG00000167693 9 6.9 4.6 0.97 3.51 6.80119895935059 3.01197743415833 10.3080291748047
ENSG00000167695 3.2 6.8 2.7 1.5 2.99 3.2333836555481 2.18339467048645 0.474202394485474
ENSG00000167699 35.1 50.6 76.3 11.83 22.7 10.7985324859619 35.8344039916992 9.65299129486084
ENSG00000167700 5.7 5.5 16.5 4.14 6.73 5.95998525619507 7.29621315002441 2.96851944923401
ENSG00000167701 15.5 2.6 34.8 10.66 1.73 2.7302942276001 1.88864302635193 9.23896312713623
ENSG00000167702 2.9 28.7 11.6 0.88 14.07 14.4781837463379 55.4322395324707 0.530573070049286
ENSG00000167703 2.9 14.2 41.8 1.19 9.83 1.94156742095947 5.2394847869873 3.24744176864624
ENSG00000167705 24.2 4.2 11.3 27.19 3.28 1.65261971950531 3.65390872955322 6.07104873657227
ENSG00000167711 0.3 0.3 61.8 0.82 0.27 5.43744897842407 0.513829231262207 1.61860942840576
ENSG00000167716 3.8 4.6 9.3 4.01 3.82 10.9692497253418 2.51318907737732 5.14994287490845
ENSG00000167720 7.9 12.3 7.6 3.84 8.18 1.66400682926178 1.71398186683655 2.40944290161133
ENSG00000167721 12.1 11.6 9.4 5.75 6.74 7.6181845664978 7.04647207260132 25.210958480835
ENSG00000167723 0.7 2.2 0.1 0.08 0.42 0.189771756529808 0.563010931015015 0.351628422737122
ENSG00000167733 2.6 16.9 8.2 1.77 16.48 5.2084264755249 14.2376594543457 1.1932852268219
ENSG00000167740 9.1 18.6 29.2 3.86 12.85 9.13557434082031 17.6315174102783 4.41178703308105
