ENSG_ID	Atlas_heart	Atlas_brain	Atlas_kidney
9936	ENSG00000160683	0.033	0	0.013
9937	ENSG00000221870	0	0.248	0.008
9938		0.022	3.383	0.017
9939		13.12	14.871	15.686
9940		0.619	0.776	1.004
9941	ENSG00000169551	0	0.101	0.059
9942		0	0	0
9943	ENSG00000018610	2.99	9.808	3.938
9944		0	0.426	0.019
9945		0.66	0.945	1.738
9946		0.235	0.425	0.697
9947	ENSG00000114395	0.155	0.316	0.695
9948		8.572	4.523	6.007
9949		17.825	6.722	5.047
9950		9.054	5.854	4.625
9951		0.361	0.244	0.06
9952		2.322	32.349	20.695
9953		0.241	0.913	0.941
9954		0	0	0
9955		5.238	9.465	3.326
9956		5.169	9.332	3.279
9957		0.69	2.803	1.029
9958		0.33	0.533	0.051
9959		0	0.036	0.149
9960	ENSG00000095596	0	1.466	0.026
9961	ENSG00000186684	0.032	0.105	0.067
9962	ENSG00000108242	0.031	0.016	0.063
9963	ENSG00000165349	0	0	0
9964		0.411	0	0.608
9965	ENSG00000205702	0	0	0
9966		1.968	0.432	0.612
9967	ENSG00000134716	5.582	2.265	0.429
9968		0.327	0.535	0.127
9969		1.891	1.706	1.299
9970		0.008	0	0.008
9971		0.063	2.444	0.125
9972		0.294	0	0.155
9973		0.047	0	5.759
9974		0.175	0.393	7.421
9975		0.071	0.029	0.057
9976	ENSG00000173198	0.185	0.025	0.159
9977		0.616	0.172	0.428
9978		8.997	7.817	3.311
9979		0.318	1.924	0.086
9980		0.714	1.678	1.483
9981		0	0.578	0.092
9982		0.821	1.776	0.86
9983		0.724	0.869	0.805
9984		0.564	1.12	0.446
9985	ENSG00000179284	0.161	0.022	0.011
9986		5.593	1.321	1.259
9987		21.837	15.583	19.419
9988		1.895	2.461	1.962
9989		0	0	0
9990		0	0	0
9991		0	0	0
9992		0.363	0.391	0.56
9993	ENSG00000254834	0	0	0
9994		0	0.062	0
9995		0.169	0.358	0.241
9996	ENSG00000155368	254.874	287.432	339.848
9997		0.234	2.191	0.688
9998	ENSG00000244274	0	0	0
9999	ENSG00000244274	0	0.091	0.015
10000	ENSG00000183303	0	0	0
10001	ENSG00000174942	0	0	0
10002		1.4	1.43	1.861
10003	ENSG00000185610	0.021	0.418	0.034
10004		3.704	5.026	5.136
10005		3.41	4.647	4.843
10006	ENSG00000198354	0	0.027	0
10007	ENSG00000163257	2.062	2.449	2.984
10008		1.564	2.246	2.113
10009	ENSG00000176566	0	0	0.006
10010		59.12	24.564	15.513
10011		12.175	13.323	14.082
10012		0.296	0.452	0.719
10013		1.187	3.918	1.426
10014		1.098	3.641	1.336
10015	ENSG00000181698	0	0	0
10016		0.013	1.688	0.141
10017		1.698	28.773	0.34
10018		0.615	9.226	0.385
10019	ENSG00000198924	1.318	1.993	1.925
10020	ENSG00000118655	0.194	0.581	0.376
10021		0.849	0.811	0.794
10022		3.147	4.602	2.825
10023		3.026	4.411	2.717
10024		5.021	7.261	5.912
10025	ENSG00000188215	1.933	1.045	1.333
10026		0.647	5.232	1.127
10027	ENSG00000153904	6.989	33.83	44.945
10028		0.019	0.078	17.147
10029		0.875	1.766	0.625
10030		0.87	1.757	0.624
10031		3.784	9.08	4.896
10032	ENSG00000175197	1.576	3.036	2.625
10033		9.794	5.061	7.265
10034		3.229	2.359	1.477
10035	ENSG00000099974	0.239	0.07	0.987
10036		8.044	10.627	9.669
10037		0.079	0.03	0.069
10038		0.081	0.029	0.066
10039		25.297	23.628	36.697
10040		2.494	1.35	2.285
10041		2.566	1.188	2.423
10042		15.383	16.012	10.487
10043	ENSG00000182810	0.432	0.57	0.615
10044		18.41	9.978	17.84
10045		10.393	17.787	11.276
10046		58.559	66.375	62.149
10047		7.617	8.196	6.721
10048	ENSG00000205330	0	0	0
10049	ENSG00000123064	1.844	1.324	1.986
10050		2.764	2.352	2.062
10051		13.103	20.077	10.072
10052		0.341	0.38	0.299
10053	ENSG00000140995	0.454	1.467	0.841
10054		0	0	0
10055	ENSG00000164816	0	0	0
10056	ENSG00000164822	0	0	0
10057	ENSG00000184276	0	0	0.167
10058	ENSG00000214642	0	0	0
10059	ENSG00000177684	0	0	0
10060	ENSG00000215545	0	0	0
10061	ENSG00000180483	0	0	0
10062	ENSG00000180483	0	0	0
10063		0.152	0	0.076
10064	ENSG00000205883	0	0	0
10065	ENSG00000205884	0	0	0
10066	ENSG00000205329	0	0	0
10067		6.208	5.206	4.007
10068		4.47	6.786	2.292
10069	ENSG00000184954	0	0	0
10070	ENSG00000121690	0.243	0.323	2.975
10071		4.785	3.275	3.318
10072	ENSG00000140543	0.414	0.55	0.562
10073	ENSG00000160049	1.341	1.508	1.923
10074		1.435	2.992	2.096
10075		0.059	0.086	0.176
10076		0.26	0.429	0.403
10077		2.305	2.15	2.781
10078		0	0.345	0.046
10079		2.673	1.04	0.399
10080		0.331	2.465	0.24
10081		2.131	7.4	2.267
10082	ENSG00000197706	0	0	0
10083		0.787	2.144	1.237
10084	ENSG00000157379	0.203	0.258	1.148
10085		0.63	1.849	1.578
10086		0.253	0.143	1.246
10087		3.492	4.442	4.182
10088		6.319	3.398	6.33
10089		6.143	8.461	6.057
10090		4.146	4.567	5.97
10091		3.815	7.987	5.138
10092		6.343	8.03	8.402
10093		0.157	0	13.861
10094		0.123	0	12.194
10095	ENSG00000211448	2.595	7.88	0.806
10096	ENSG00000211448	2.568	7.587	0.81
10097		0.66	0.913	0.731
10098		0.63	0.872	0.698
10099		0.576	0.722	0.585
10100		0.532	0.704	0.535
10101		1.592	1.939	1.844
10102	ENSG00000186440	0	0	0
10103		1.837	2.25	3.283
10104		0	0	0
10105		0.014	0.029	0.028
10106		0.014	0.014	0.014
10107		0	0	0
10108		1.169	0.01	0.005
10109		0.613	0.447	1.872
10110		3.654	5.409	3.04
10111		20.762	16.797	16.029
10112		0	0.072	0
10113	ENSG00000127515	0	0	0
10114		0	0	0
10115		118.079	143.212	5.347
10116		5.816	4.289	3.124
10117		18.996	8.977	17.577
10118	ENSG00000176124	1.173	0.303	1.909
10119	ENSG00000116652	0.63	0.64	0.783
10120		0.49	20.251	0.388
10121		0.564	21.236	0.472
10122		0.597	21.873	0.552
10123	ENSG00000115844	0.04	0.049	0
10124	ENSG00000105880	0.602	2.741	0.169
10125	ENSG00000174667	0	0	0.02
10126		1.077	1.03	0.892
10127		0	0.005	0
10128	ENSG00000197587	0.039	0.013	0.013
10129	ENSG00000197587	0.039	0.013	0.013
10130		0.041	0.117	0.09
10131		10.98	3.59	1.47
10132		10.904	3.565	1.46
10133		14.844	3.559	1.055
10134		30.228	5.737	1.042
10135		29.767	5.64	1.028
10136		29.649	5.624	1.021
10137		29.474	5.591	1.015
10138		0.322	0.364	0.819
10139	ENSG00000170923	0	0	0
10140	ENSG00000196661	0	0	0
10141		0	0	0
10142	ENSG00000176399	0.024	0.066	0.765
10143		0	0	0
10144		3.513	5.007	5.32
10145		3.284	4.703	5.017
10146	ENSG00000181761	0	0	0
10147		0.01	0.773	0.501
10148		0.001	0.008	0.015
10149		0	0.361	0.047
10150		0.004	0.73	0.111
10151		7.546	9.463	6.734
10152		11.005	2.635	1.986
10153		9.848	2.399	1.777
10154	ENSG00000179407	0	0	0
10155		1.516	1.323	2.527
10156		8.714	6.244	7.287
10157		8.732	8.885	12.577
10158	ENSG00000108176	1.957	1.698	1.258
10159		13.067	8.65	13.807
10160	ENSG00000104129	4.205	8.623	6.311
10161		5.512	5.002	4.727
10162	ENSG00000244115	0	0	0
10163		3.146	15.303	2.86
10164		0	0	0
10165	ENSG00000168259	21.818	34.079	17.934
10166	ENSG00000126698	15.091	23.907	14.557
10167		0.74	3.949	1.621
10168		0.584	2.575	2.485
10169		1.378	0.142	0.807
10170		1.221	0.126	0.746
10171		0.382	0.155	1.559
10172	ENSG00000137976	0	0.03	0.029
10173		0.18	0.389	0.271
10174		0.927	0	0.102
10175		8.088	11.255	6.38
10176		8.629	5.64	9.268
10177		2.484	3.441	1.857
10178		3.009	4.019	2.588
10179		2.954	3.945	2.54
10180		0.055	0.009	0.204
10181		0.066	0.027	0.279
10182		0.065	0.027	0.278
10183	ENSG00000107447	0	0	0
10184		4.365	3.812	1.9
10185		0.414	0.154	0.372
10186		2.084	2.385	4.245
10187	ENSG00000206052	0.643	8.005	1.878
10188		0.403	0.801	0.699
10189		2.025	4.605	2.864
10190		0.004	0.007	0.053
10191		0.451	0.678	0.953
10192		0.451	0.677	0.952
10193		5.873	8.913	5.153
10194		0.651	0.32	0.573
10195	ENSG00000172487	0	0	0
10196	ENSG00000187569	0	0	0.036
10197	ENSG00000221834	0	0	0
10198		2.483	3.396	1.242
10199		0.662	0.075	0.603
10200		0.872	0.145	0.867
10201		0.021	0.392	0
10202		0.021	0.379	0
10203		6.788	6.454	4.782
10204		0.286	0.823	0.717
10205		0	0	0
10206		8.538	1.917	4.554
10207		5.918	3.543	5.914
10208	ENSG00000183145	0.042	0	0.017
10209	ENSG00000198054	0.033	0	0
10210	ENSG00000198054	0	0	0
10211		5.097	3.245	2.917
10212		5.054	3.208	2.883
10213	ENSG00000046604	10.751	1.153	16.078
10214		96.467	7.331	25.627
10215		149.241	10.105	38.393
10216		50.794	52.743	12.185
10217		49.624	50.012	11.859
10218		0.892	3.982	1.663
10219		2.803	10.692	0.092
10220		7.004	17.803	0.276
10221		6.959	18.796	0.316
10222		4.107	16.627	0.361
10223		1.085	10.629	2.503
10224		6.008	7.899	4.911
10225		0.164	1.517	1.264
10226		0.195	0.648	0.475
10227	ENSG00000170605	0	0	0
10228		3.379	5.842	2.519
10229	ENSG00000141994	0.081	0.137	0.201
10230	ENSG00000141994	0.283	0.18	0.387
10231		0.936	0.791	1.112
10232		5.296	3.295	4.122
10233	ENSG00000143507	0.317	0.601	0.326
10234	ENSG00000081721	2.493	2.973	3.904
10235		0	0	0
10236		0.108	0.156	1.254
10237		0.122	0.232	0.204
10238	ENSG00000162999	0.869	0.968	0.64
10239		0	0	0
10240		5.79	5.091	2.93
10241	ENSG00000138166	1.445	1.529	1.203
10242	ENSG00000139318	4.821	4.295	5.667
10243	ENSG00000139318	4.694	4.165	5.214
10244		0	0.159	1.488
10245	ENSG00000128951	1.701	1.346	2.006
10246	ENSG00000128951	1.451	1.165	1.711
10247		0	0	0
10248	ENSG00000204527	0.011	0	0.028
10249		0.266	1.439	0.151
10250		27.082	47.413	23.037
10251		15.534	24.572	11.007
10252		2.968	9.331	8.969
10253		4.486	5.645	4.42
10254		7.596	7.3	5.609
10255		0.556	0.753	0.507
10256		1.698	0.871	0.91
10257		0.596	0.698	0.352
10258	ENSG00000135636	4.506	0.659	1.5
10259	ENSG00000135636	4.34	0.632	1.44
10260	ENSG00000135636	4.327	0.631	1.436
10261	ENSG00000135636	4.285	0.624	1.421
10262		0.262	1.768	2.121
10263		1.995	7.966	2.379
10264		1.217	1.142	0.547
10265		1.158	1.056	0.555
10266	ENSG00000103356	0.708	1.302	1.145
10267		4.535	4.967	4.46
10268		3.852	1.594	1.928
10269		3.815	1.579	1.91
10270		0.028	0.798	0
10271		0.36	1.413	0.123
10272		8.432	12.348	15.581
10273		2.664	5.103	3.57
10274		1.597	0.477	0.374
10275	ENSG00000130159	0.806	1.036	0.613
10276	ENSG00000130159	0.753	0.967	0.573
10277		0.111	0	0.022
10278		0.131	0.066	0.049
10279		0.801	0.23	0.572
10280	ENSG00000179151	0.756	1.174	1.021
10281		1.982	1.965	3.345
10282		2.18	2.171	2.438
10283		3.172	21.085	1.141
10284		0.014	0.735	0.007
10285		2.633	0.414	0.724
10286		2.772	0.466	0.782
10287	ENSG00000136160	8.381	8.619	7.101
10288		2.522	2.904	2.666
10289		34.074	10.11	19.126
10290		34.394	10.347	19.554
10291		18.245	5.643	10.572
10292		5.099	0.132	0.904
10293		59.19	32.779	38.127
10294		0.255	0.356	0.206
10295	ENSG00000185055	0.098	0.348	0.243
10296		0	0	0.022
10297		0.579	1.95	1.769
10298	ENSG00000203965	1.54	3.147	1.721
10299		101.87	17.059	16.866
10300		1.759	0.87	0.815
10301		19.398	8.694	22.231
10302		0.02	0.464	0.403
10303	ENSG00000243364	0.067	0	0.234
10304	ENSG00000090776	1.859	0.683	1.648
10305	ENSG00000125266	1.692	2.702	1.254
10306		2.145	4.594	2.394
10307		8.625	12.857	7.778
10308	ENSG00000172889	0.207	0.099	0.17
10309	ENSG00000172889	0.207	0.099	0.17
10310		0.796	1.687	0.295
10311		0.024	0.048	0
10312		4.153	11.862	5.772
10313		1.098	5.278	1.215
10314		1.812	0.887	22.622
10315		2.067	2.758	2.905
10316		15.435	20.88	17.155
10317	ENSG00000255302	58.253	44.522	23.879
10318	ENSG00000255150	0.988	0.819	0.879
10319		1.328	2.285	1.223
10320		17.81	8.477	2.268
10321	ENSG00000114784	55.668	29.091	12.129
10322	ENSG00000182162	0.233	0.027	0.153
10323		5.017	12.819	6.813
10324		6.624	7.758	6.134
10325		3.047	4.021	3.16
10326	ENSG00000134698	3.205	1.728	1.231
10327		4.18	5.458	3.138
10328		0	0.012	0
10329		0	0	0
10330		25.355	12.186	18.59
10331		0	0	0
10332		192.357	383.608	110.226
10333	ENSG00000141543	2.09	2.337	4.311
10334		67.038	47.635	58.343
10335		2.51	4.859	3.531
10336		5.147	5.895	3.227
10337		5.158	5.905	3.222
10338		5.087	5.824	3.177
10339	ENSG00000187840	2.409	0.926	1.856
10340	ENSG00000148730	4.452	2.526	5.964
10341		1.478	3.493	2.112
10342		38.632	26.44	30.874
10343		33.666	23.229	26.914
10344		9.292	23.101	7.873
10345	ENSG00000100664	17.435	21.841	15.658
10346		2.283	2.837	2.69
10347		2.187	2.719	2.577
10348		2.177	2.856	2.631
10349		0.983	1.718	0.733
10350		0.243	0.432	0.214
10351		0.962	1.328	4.044
10352		0.14	0.067	0.025
10353	ENSG00000066044	3.53	4.497	3.385
10354	ENSG00000196361	0.076	15.182	0.04
10355		0.07	9.306	0.01
10356		0.067	8.933	0.01
10357		0.063	8.465	0.009
10358		0.062	8.296	0.009
10359		14.059	3.933	10.843
10360		0	0	1.708
10361		0.471	1.564	0.429
10362	ENSG00000111145	2.028	1.409	1.198
10363	ENSG00000158711	2.392	2.145	2.963
10364		1.032	6.106	0.528
10365		1.332	4.682	1.551
10366	ENSG00000197977	0.842	2.084	0.05
10367		0.632	2.032	0.884
10368		0.579	2.75	4.265
10369		7.233	13.207	8.951
10370	ENSG00000125779	4.802	8.676	4.689
10371		1.211	3.337	0.825
10372	ENSG00000214595	0.1	1.95	0.482
10373	ENSG00000213853	9.706	1.851	1.732
10374		0.266	0.305	0.221
10375		0.259	0.297	0.216
10376		0.255	0.292	0.212
10377	ENSG00000164778	0.011	0	0.033
10378		5.142	0.867	1.824
10379		0.483	0.184	3.285
10380		0.578	1.787	0.667
10381		3.731	3.071	1.827
10382		2.107	28.625	9.95
10383		0.071	2.802	5.616
10384		5.499	13.382	4.856
10385		9.216	16.756	10.648
10386		9.444	18.4	10.646
10387		1.452	1.911	1.61
10388		1.605	2.117	1.69
10389	ENSG00000054179	0.027	0.686	0.185
10390		0.227	1.845	0.445
10391		0	0.222	0
10392		0.146	0.037	0.054
10393		0.782	1.787	0.812
10394		0	0	0.05
10395	ENSG00000100393	6.296	6.565	7.016
10396		1.874	3.219	2.175
10397	ENSG00000185684	0.097	0.148	0.193
10398		21.803	43.054	11.424
10399	ENSG00000129595	3.394	3.485	5.763
10400		0.054	1.656	61.728
10401		4.054	16.859	3.797
10402		0.018	0.476	0.009
10403		2.637	12.809	1.285
10404		1.392	5.349	5.168
10405	ENSG00000070886	0	0.02	0
10406	ENSG00000070886	0	0.015	0
10407		0.306	0.926	0.407
10408	ENSG00000105131	0	0	0.073
10409		1.696	1.693	2.157
10410	ENSG00000187266	0.192	0.164	0.221
10411		10.557	12.821	8.444
10412		19.355	7.678	24.829
10413	ENSG00000198758	0	0	0
10414		1.328	1.433	1.605
10415		15.801	25.705	20.522
10416		0.345	2.379	4.639
10417		11.7	18.203	10.549
10418		0.856	0.687	0.499
10419		1.695	1.947	2.07
10420	ENSG00000165194	0.103	5.564	0.064
10421	ENSG00000124882	0.218	0.016	0.024
10422		5.507	1.437	3.281
10423		5.264	1.374	3.143
10424		5.676	3.575	8.683
10425		0.46	1.761	1.819
10426		5.023	6.483	8.869
10427	ENSG00000068912	8.43	9.314	4.874
10428		1.001	1.082	2.774
10429		0.401	0.848	1.195
10430		0.388	0.822	1.159
10431		0.054	29.178	0.02
10432	ENSG00000197930	2.613	1.557	1.63
10433		1.373	1.635	2.962
10434	ENSG00000116285	2.455	3.186	4.819
10435		1.147	0.345	0.893
10436		2.755	2.527	3.693
10437		0.172	0.056	0.072
10438		8.654	9.626	6.855
10439	ENSG00000164283	0.018	0.327	1.661
10440		0.006	0	0.246
10441		0.004	0	0
10442		0.06	0.105	0.085
10443	ENSG00000103067	0.287	0.122	1.9
10444		0.149	0	0.486
10445		3.074	1.832	6.391
10446		3.006	1.805	6.267
10447		0	0.025	0
10448		1.695	4.572	1.293
10449		0.08	0.093	0.091
10450		0.931	0.33	6.58
10451	ENSG00000142459	0.46	1.481	0.603
10452		24.931	24.31	25.43
10453		24.903	24.282	25.402
10454		0.34	0.146	0.059
10455		0.335	0.141	0.057
10456		6.209	10.206	5.599
10457		3.253	7.452	2.664
10458		40.748	51.021	10.586
10459		5.042	7.539	5.133
10460		4.909	7.405	5.069
10461		2.032	2.228	1.173
10462	ENSG00000107371	5.165	5.435	5.319
10463		1.381	1.998	1.28
10464		1.585	1.439	1.367
10465		1.928	1.753	0.086
10466		2.679	0.266	1.029
10467		0.164	0.165	0.299
10468		0.394	0.401	0.392
10469		84.891	53.106	126.716
10470		48.253	4.943	7.598
10471	ENSG00000143278	0	0	0
10472		1.952	2.27	0.555
10473		13.184	7.772	9.475
10474		10.717	0.772	1.354
10475		4.075	6.545	4.902
10476		0	0	0
10477		0.313	0	0.099
10478		0.031	6.537	0.606
10479		39.153	1.04	3.894
10480		0.548	12.193	0.064
10481		0.478	11.315	0.056
10482	ENSG00000242265	0.417	34.946	1.947
10483	ENSG00000180185	1.217	1.649	4.69
10484		2.946	8.324	5.799
10485		0.276	0	0.061
10486	ENSG00000185262	6.593	2.909	5.052
10487	ENSG00000167106	0.388	2.898	1.476
10488		1.229	4.009	0.771
10489	ENSG00000133193	2.118	2.2	1.431
10490		6.888	49.265	2.393
10491	ENSG00000129968	1.869	4.813	1.307
10492		0.255	0.06	0.272
10493	ENSG00000125898	0.597	0.167	0.747
10494		1.789	0.949	3.141
10495		1.731	0.907	3.004
10496		0.539	0.022	0.148
10497		0.35	0.895	0.313
10498		0.063	0.23	0.244
10499		1.122	0.659	0.967
10500		3.021	3.161	1.801
10501		10.449	7.504	4.096
10502		0.726	1.468	1.226
10503	ENSG00000123427	0.4	0.309	1.956
10504		0.913	2.573	1.142
10505		0.64	0.691	0.843
10506		0.012	1.235	0.009
10507		0.012	1.23	0.009
10508	ENSG00000124019	0.385	0.107	0.083
10509		0.016	0.064	0.233
10510		0.313	1.103	0.187
10511		0.569	2.886	0.358
10512		1.446	3.808	2.585
10513	ENSG00000134590	71.193	50.083	22.166
10514		5.331	4.123	3.549
10515	ENSG00000184207	0.523	0.375	0.361
10516		84.607	5.044	1.708
10517		0.674	1.628	0.464
10518		2.8	7.021	3.637
10519		25.724	13.727	19.372
10520		4.755	8.022	6.011
10521		0	0	0.016
10522		1.596	1.756	2.669
10523		0.354	0.283	0.606
10524		0.674	5.01	0.386
10525		1.093	2.629	3.594
10526		0.027	0.054	0.053
10527	ENSG00000130054	2.69	0.471	0.286
10528		0	0	0
10529		0.117	0.03	0.203
10530	ENSG00000182183	0	0	0
10531		0.752	0.947	0.915
10532		0.566	0.803	0.831
10533		2.133	5.305	2.307
10534		0.178	1.787	1.595
10535		3.165	12.566	3.001
10536		0.03	0.092	0.075
10537	ENSG00000103254	0.239	1.192	0.367
10538		0.062	0.021	5.036
10539		4.959	7.104	4.797
10540		1.119	0.021	0.762
10541	ENSG00000196666	0.558	0.648	0.304
10542	ENSG00000140067	0	0.126	0
10543	ENSG00000125804	0.022	0.156	0
10544		0.871	6.504	3.783
10545	ENSG00000104059	0.04	3.405	0.366
10546		1.478	4.819	0.44
10547		1.293	4.238	0.383
10548		0.167	0.47	0.192
10549		0.193	0.439	0.174
10550		6.615	8.542	5.823
10551		0.286	0.344	0.226
10552	ENSG00000184599	0	0.067	0
10553	ENSG00000171033	7.477	6.003	0.297
10554		2.226	1.177	5.195
10555		0.015	0.144	0.03
10556		0	0.052	0
10557		3.798	3.797	1.912
10558	ENSG00000221866	0.783	1.212	0.148
10559		0.107	0.262	0.171
10560		0.252	0.683	0.1
10561	ENSG00000105058	14.281	23.168	14.459
10562		0.416	0.223	0.98
10563		0.667	0.882	1.096
10564		0.889	1.684	1.861
10565	ENSG00000174016	0	0	0.031
10566	ENSG00000189132	0	0	0
10567		2.129	1.361	2.708
10568		2.17	1.376	2.801
10569		24.322	23.741	15.481
10570		12.064	5.835	5.378
10571		11.967	5.603	5.087
10572		3.881	4.158	0.67
10573	ENSG00000137634	0.033	0.045	0.065
10574		0	0.987	0
10575		1.202	2.455	3.14
10576		4.02	1.598	8.915
10577	ENSG00000128923	5.682	4.822	3.496
10578		0.068	0.208	0.203
10579		0.24	0.52	0.207
10580		0.17	2.914	0.327
10581		0.439	0.24	0.554
10582		0.405	0.221	0.511
10583		2.076	6.911	4.404
10584	ENSG00000204848	0	0	0
10585	ENSG00000147926	0	0	0
10586		1.604	2.311	2.286
10587		1.565	2.204	2.162
10588		0.733	1.298	1.476
10589	ENSG00000168672	0.802	0.862	4.292
10590		0	0	0
10591		0	0.029	0.056
10592		1.285	1.189	2.115
10593		0	0	0
10594		0.038	0.046	0.038
10595		0.01	0.06	0.02
10596	ENSG00000166797	8.802	5.163	9.626
10597	ENSG00000166595	3.96	1.533	3.322
10598	ENSG00000183304	0.025	0	0.024
10599		0.113	0.014	0.061
10600		0.028	0.173	0.141
10601		0.115	1.725	2.089
10602		1.094	4.015	7.611
10603		3.22	3.499	3.273
10604		0.701	1.19	0.755
10605		3.241	4.364	3.169
10606		3.198	4.305	3.129
10607		0.388	0.363	1.204
10608		0.405	62.999	1.309
10609		4.527	4.33	4.701
10610		2.626	1.409	0.724
10611		0.15	0.19	0.201
10612		0.743	1.375	0.864
10613		0.804	0.95	0.861
10614	ENSG00000108306	1.481	5.294	2.382
10615		14.411	17.871	25.306
10616	ENSG00000182325	0	0.043	0.032
10617		0.012	0	0
10618		0.429	0.209	2.361
10619		0.404	0.205	1.632
10620		7.156	2.978	4.227
10621		0.109	6.019	0.217
10622		11.127	16.831	14.403
10623		11.072	16.747	14.332
10624		0.92	0.645	1.52
10625		0.084	0.285	0.223
10626	ENSG00000161243	0.136	0.424	0.248
10627	ENSG00000165355	0.794	1.546	1.132
10628		5.681	7.22	4.802
10629		5.444	6.918	4.606
10630		0.68	1.229	1.052
10631	ENSG00000163833	20.483	0.192	0.01
10632		0.086	2.48	0.031
10633		0.011	0	0.046
10634		0.208	1.153	0.464
10635		7.391	35.98	5.528
10636	ENSG00000112029	1.325	0.505	0.923
10637		3.913	2.75	3.632
10638		5.305	8.657	3.503
10639		5.232	8.554	3.458
10640		3.428	3.692	4.037
10641		0.803	0.808	0.941
10642		7.561	21.736	1.47
10643		8.761	23.399	4.264
10644	ENSG00000174989	0.822	0.679	1.13
10645		0	0	13.306
10646	ENSG00000186431	1.271	1.038	0.071
10647	ENSG00000186431	1.243	1.015	0.069
10648		0.023	0	0.046
10649		0	0.101	0
10650		15.671	15.213	10.983
10651		11.202	4.604	1.863
10652		4.152	0.817	0.259
10653		10.004	8.098	0.623
10654		1.96	1.001	2.762
10655	ENSG00000130475	0.012	1.912	0.018
10656		0.151	0.316	0.137
10657		2.238	0.384	0.246
10658		0.022	0.015	0.036
10659	ENSG00000163518	0	0	0
10660	ENSG00000160752	1.658	4.616	3.326
10661	ENSG00000160752	1.493	4.169	3.018
10662	ENSG00000137714	0.99	0.553	1.935
10663		0.239	0.861	0.378
10664	ENSG00000145780	14.656	8.897	4.338
10665		2.387	6.469	2.028
10666		0.06	0.131	0.144
10667	ENSG00000214814	0.015	0.006	0.806
10668	ENSG00000073712	19.729	12.314	11.15
10669		0	0.036	0.105
10670	ENSG00000153266	0	1.471	0
10671		29.248	0.019	17.439
10672		0.679	0.814	0.424
10673		5.209	8.759	2.979
10674		7.263	45.229	16.363
10675		0.337	6.119	0.679
10676		0.37	6.373	0.863
10677		0	0	0.018
10678	ENSG00000186895	0	0	0
10679	ENSG00000137441	1.307	0.13	0
10680		5.281	5.508	9.856
10681		0.207	9.696	7.722
10682		0.177	8.21	6.821
10683		0.068	0.013	1.931
10684		3.079	2.196	2.708
10685		3.069	2.189	2.699
10686		2.957	2.11	2.601
10687		9.263	0	3.843
10688		1.102	0.113	0.485
10689		0.407	0.094	0.076
10690	ENSG00000091483	23.717	10.59	16.945
10691		0.051	0.573	0.138
10692	ENSG00000137460	0.055	0.152	0.258
10693		65.194	7.978	1.804
10694		63.59	7.789	1.765
10695		60.226	7.378	1.672
10696		58.389	7.232	1.619
10697		55.843	6.889	1.549
10698		52.311	6.402	1.464
10699		122.846	1.719	2.536
10700		109.642	1.534	2.263
10701		99.639	1.394	2.056
10702		2.115	0.535	0.838
10703		0.242	0.256	0.327
10704		19.318	41.246	16.434
10705		0.6	8.5	0.746
10706		15.322	22.319	15.62
10707		3.34	5.918	5.475
10708		43.728	8.356	41.941
10709		5.025	12.766	6.236
10710	ENSG00000181027	1.514	2.037	1.723
10711		0.214	0.261	0.309
10712		0.693	1.007	1.192
10713		4.389	1.706	0.555
10714		0	0	0.034
10715		0	0.046	0.034
10716		0.237	1.225	0.246
10717		4.378	1.686	0.564
10718		2.041	2.418	2.353
10719		0.008	0.016	0.061
10720		0.236	0.752	0.145
10721		5.224	2.063	2.729
10722		0	0	0.111
10723		2.549	1.055	2.133
10724		0.227	0.327	0.597
10725		13.981	13.267	14.941
10726		0	0	0
10727		0	0	0.031
10728		0.022	14.384	0.129
10729		1.356	1.087	1.073
10730		0	0	0
10731		0.721	0.514	0.828
10732		3.986	1.804	1.799
10733		0.186	0.944	0.462
10734		0	0	0.285
10735		2.572	2.205	6.199
10736		0.124	0.813	4.845
10737		0.216	0.146	0.179
10738		0.201	0.045	0.304
10739		0.082	0.121	0.056
10740	ENSG00000162076	0.14	0.529	0.597
10741	ENSG00000162076	0.128	0.482	0.544
10742	ENSG00000162076	0.127	0.48	0.542
10743		0	6.607	0.196
10744		0.158	0	16.936
10745	ENSG00000094963	8.704	0.512	1.7
10746		0.339	0.191	5.862
10747		0.567	0.379	9.252
10748		9.968	19.835	19.263
10749		130.014	23.027	10.342
10750		2.485	5.156	11.515
10751		0.808	2.267	1.659
10752	ENSG00000073598	0.028	0.224	0
10753		1.175	9.059	2.463
10754		0	0	0
10755	ENSG00000110195	0.062	6.246	18.308
10756		1.846	0.469	0.295
10757		0	0	0
10758		0.031	0	0
10759		2.665	2.329	4.053
10760	ENSG00000176692	0.033	0	0.066
10761		0.033	0.384	0.204
10762	ENSG00000170122	0.043	0	0.025
10763	ENSG00000184492	0	0	0
10764		0	0	0
10765	ENSG00000178919	0	0	0.005
10766	ENSG00000103241	0.036	0.148	0.029
10767		0	0	0
10768		0.009	0	0
10769	ENSG00000129654	0	0.402	0.162
10770		0	0	0
10771	ENSG00000053254	5.73	2.877	2.337
